Year,Local Government Area,Suburb/Town Name,Offence Count
2015,Boroondara,Mont Albert,3
2015,Boroondara,Surrey Hills,258
2015,Brimbank,Albanvale,395
2015,Brimbank,Albion,534
2015,Brimbank,Ardeer,360
2015,Brimbank,Brooklyn,95
2015,Brimbank,Cairnlea,570
2015,Brimbank,Calder Park,16
2015,Brimbank,Deer Park,1739
2015,Brimbank,Delahey,553
2015,Brimbank,Derrimut,522
2015,Brimbank,Hillside,52
2015,Brimbank,Kealba,368
2015,Brimbank,Keilor,321
2015,Brimbank,Keilor Downs,666
2015,Brimbank,Keilor East,125
2015,Brimbank,Keilor Lodge,49
2015,Brimbank,Keilor North,26
2015,Brimbank,Keilor Park,306
2015,Brimbank,Kings Park,720
2015,Brimbank,St Albans,3554
2015,Brimbank,Sunshine,3293
2015,Brimbank,Sunshine North,1264
2015,Brimbank,Sunshine West,1383
2015,Brimbank,Sydenham,669
2015,Brimbank,Taylors Lakes,1432
2015,Brimbank,Tullamarine,217
2015,Buloke,Barrakee,1
2015,Buloke,Berriwillock,1
2015,Buloke,Birchip,33
2015,Buloke,Bunguluke,2
2015,Buloke,Charlton,39
2015,Buloke,Cokum,1
2015,Buloke,Corack,1
2015,Buloke,Corack East,1
2015,Buloke,Culgoa,1
2015,Buloke,Donald,70
2015,Buloke,Dumosa,1
2015,Buloke,Glenloth,2
2015,Buloke,Glenloth East,1
2015,Buloke,Karyrie,2
2015,Buloke,Nandaly,3
2015,Buloke,Nullawil,3
2015,Buloke,Sea Lake,20
2015,Buloke,Teddywaddy,1
2015,Buloke,Teddywaddy West,1
2015,Buloke,Thalia,1
2015,Buloke,Watchem,5
2015,Buloke,Wooroonook,6
2015,Buloke,Woosang,2
2015,Buloke,Wycheproof,24
2015,Campaspe,Ballendella,2
2015,Campaspe,Bamawm,10
2015,Campaspe,Bamawm Extension,8
2015,Campaspe,Burnewang,3
2015,Campaspe,Burramboot,8
2015,Campaspe,Carag Carag,5
2015,Campaspe,Colbinabbin,5
2015,Campaspe,Cornella,3
2015,Campaspe,Corop,16
2015,Campaspe,Diggora,11
2015,Campaspe,Echuca,1635
2015,Campaspe,Echuca Village,22
2015,Campaspe,Echuca West,3
2015,Campaspe,Fairy Dell,2
2015,Campaspe,Girgarre,25
2015,Campaspe,Gobarup,6
2015,Campaspe,Gunbower,24
2015,Campaspe,Kanyapella,3
2015,Campaspe,Kotta,7
2015,Campaspe,Koyuga,8
2015,Campaspe,Kyabram,636
2015,Campaspe,Kyvalley,10
2015,Campaspe,Lancaster,15
2015,Campaspe,Lockington,30
2015,Campaspe,Moora,1
2015,Campaspe,Muskerry,6
2015,Campaspe,Myola,7
2015,Campaspe,Nanneella,10
2015,Campaspe,Patho,4
2015,Campaspe,Pine Grove,1
2015,Campaspe,Redcastle,2
2015,Campaspe,Rochester,202
2015,Campaspe,Roslynmead,1
2015,Campaspe,Runnymede,1
2015,Campaspe,Rushworth,142
2015,Campaspe,Stanhope,38
2015,Campaspe,Strathallan,7
2015,Campaspe,Timmering,2
2015,Campaspe,Tongala,90
2015,Campaspe,Toolleen,6
2015,Campaspe,Torrumbarry,13
2015,Campaspe,Waranga Shores,9
2015,Campaspe,Wharparilla,5
2015,Campaspe,Whroo,3
2015,Campaspe,Wyuna,14
2015,Campaspe,Wyuna East,6
2015,Campaspe,Yambuna,2
2015,Cardinia,Avonsleigh,30
2015,Cardinia,Bayles,18
2015,Cardinia,Beaconsfield,379
2015,Cardinia,Beaconsfield Upper,94
2015,Cardinia,Bunyip,86
2015,Cardinia,Bunyip North,5
2015,Cardinia,Caldermeade,62
2015,Cardinia,Cardinia,34
2015,Cardinia,Catani,33
2015,Cardinia,Clematis,15
2015,Cardinia,Cockatoo,229
2015,Cardinia,Cora Lynn,10
2015,Cardinia,Dalmore,10
2015,Cardinia,Dewhurst,25
2015,Cardinia,Emerald,204
2015,Cardinia,Garfield,92
2015,Cardinia,Garfield North,4
2015,Cardinia,Gembrook,89
2015,Cardinia,Guys Hill,5
2015,Cardinia,Heath Hill,1
2015,Cardinia,Iona,1
2015,Cardinia,Koo Wee Rup,227
2015,Cardinia,Koo Wee Rup North,2
2015,Cardinia,Lang Lang,89
2015,Cardinia,Lang Lang East,2
2015,Cardinia,Longwarry,4
2015,Cardinia,Maryknoll,8
2015,Cardinia,Menzies Creek,7
2015,Cardinia,Modella,2
2015,Cardinia,Mount Burnett,7
2015,Cardinia,Nar Nar Goon,25
2015,Cardinia,Nar Nar Goon North,16
2015,Cardinia,Officer,492
2015,Cardinia,Officer South,5
2015,Cardinia,Pakenham,4702
2015,Cardinia,Pakenham South,44
2015,Cardinia,Pakenham Upper,204
2015,Cardinia,Rythdale,4
2015,Cardinia,Tonimbuk,5
2015,Cardinia,Tooradin,3
2015,Cardinia,Tynong,16
2015,Cardinia,Tynong North,9
2015,Cardinia,Vervale,6
2015,Cardinia,Yannathan,11
2015,Casey,Beaconsfield,21
2015,Casey,Berwick,2400
2015,Casey,Blind Bight,40
2015,Casey,Botanic Ridge,121
2015,Casey,Cannons Creek,17
2015,Casey,Clyde,189
2015,Casey,Clyde North,365
2015,Casey,Cranbourne,2996
2015,Casey,Cranbourne East,696
2015,Casey,Cranbourne North,1248
2015,Casey,Cranbourne South,89
2015,Casey,Cranbourne West,1077
2015,Casey,Devon Meadows,63
2015,Casey,Doveton,1282
2015,Casey,Endeavour Hills,1542
2015,Casey,Eumemmerring,265
2015,Casey,Hallam,1083
2015,Casey,Hampton Park,1462
2015,Casey,Harkaway,29
2015,Casey,Junction Village,31
2015,Casey,Lynbrook,461
2015,Casey,Lyndhurst,271
2015,Casey,Lysterfield South,43
2015,Casey,Narre Warren,3277
2015,Casey,Narre Warren North,409
2015,Casey,Narre Warren South,1247
2015,Casey,Pearcedale,122
2015,Casey,Tooradin,145
2015,Casey,Warneet,38
2015,Central Goldfields,Amherst,8
2015,Central Goldfields,Archdale Junction,1
2015,Central Goldfields,Bealiba,16
2015,Central Goldfields,Bet Bet,27
2015,Central Goldfields,Bowenvale,8
2015,Central Goldfields,Bromley,4
2015,Central Goldfields,Caralulup,4
2015,Central Goldfields,Carisbrook,92
2015,Central Goldfields,Craigie,3
2015,Central Goldfields,Daisy Hill,16
2015,Central Goldfields,Dunach,2
2015,Central Goldfields,Dunolly,29
2015,Central Goldfields,Flagstaff,5
2015,Central Goldfields,Havelock,1
2015,Central Goldfields,Lillicur,1
2015,Central Goldfields,Majorca,5
2015,Central Goldfields,Maryborough,935
2015,Central Goldfields,Moolort,5
2015,Central Goldfields,Moonlight Flat,1
2015,Central Goldfields,Mount Glasgow,3
2015,Central Goldfields,Mount Hooghly,3
2015,Central Goldfields,Red Lion,9
2015,Central Goldfields,Stony Creek,1
2015,Central Goldfields,Talbot,79
2015,Central Goldfields,Timor,6
2015,Colac-Otway,Alvie,6
2015,Colac-Otway,Apollo Bay,124
2015,Colac-Otway,Balintore,1
2015,Colac-Otway,Barongarook,18
2015,Colac-Otway,Barongarook West,3
2015,Colac-Otway,Barramunga,3
2015,Colac-Otway,Barunah Plains,1
2015,Colac-Otway,Barwon Downs,3
2015,Colac-Otway,Beeac,11
2015,Colac-Otway,Beech Forest,3
2015,Colac-Otway,Birregurra,24
2015,Colac-Otway,Bungador,3
2015,Colac-Otway,Cape Otway,5
2015,Colac-Otway,Carlisle River,5
2015,Colac-Otway,Chapple Vale,1
2015,Colac-Otway,Colac,1171
2015,Colac-Otway,Colac East,33
2015,Colac-Otway,Colac West,16
2015,Colac-Otway,Coragulac,3
2015,Colac-Otway,Cororooke,3
2015,Colac-Otway,Corunnun,2
2015,Colac-Otway,Cressy,6
2015,Colac-Otway,Dreeite,5
2015,Colac-Otway,Dreeite South,1
2015,Colac-Otway,Elliminyt,84
2015,Colac-Otway,Forrest,8
2015,Colac-Otway,Gellibrand,10
2015,Colac-Otway,Gerangamete,2
2015,Colac-Otway,Glenaire,3
2015,Colac-Otway,Hordern Vale,1
2015,Colac-Otway,Irrewarra,13
2015,Colac-Otway,Irrewillipe,3
2015,Colac-Otway,Irrewillipe East,2
2015,Colac-Otway,Johanna,2
2015,Colac-Otway,Kawarren,4
2015,Colac-Otway,Kennett River,2
2015,Colac-Otway,Larpent,10
2015,Colac-Otway,Lavers Hill,5
2015,Colac-Otway,Marengo,3
2015,Colac-Otway,Murroon,2
2015,Colac-Otway,Nalangil,2
2015,Colac-Otway,Ombersley,6
2015,Colac-Otway,Ondit,4
2015,Colac-Otway,Pirron Yallock,10
2015,Colac-Otway,Skenes Creek,7
2015,Colac-Otway,Skenes Creek North,4
2015,Colac-Otway,Stonyford,2
2015,Colac-Otway,Sugarloaf,1
2015,Colac-Otway,Swan Marsh,6
2015,Colac-Otway,Warncoort,4
2015,Colac-Otway,Warrion,2
2015,Colac-Otway,Whoorel,1
2015,Colac-Otway,Wingeel,3
2015,Colac-Otway,Wongarra,1
2015,Colac-Otway,Wool Wool,1
2015,Colac-Otway,Wye River,2
2015,Colac-Otway,Wyelangta,1
2015,Colac-Otway,Yeo,6
2015,Colac-Otway,Yeodene,6
2015,Colac-Otway,Yuulong,3
2015,Corangamite,Berrybank,4
2015,Corangamite,Bookaar,4
2015,Corangamite,Boorcan,9
2015,Corangamite,Bostocks Creek,3
2015,Corangamite,Camperdown,204
2015,Corangamite,Carpendeit,9
2015,Corangamite,Cobden,88
2015,Corangamite,Cressy,1
2015,Corangamite,Darlington,2
2015,Corangamite,Derrinallum,11
2015,Corangamite,Dixie,5
2015,Corangamite,Duverney,1
2015,Corangamite,Ecklin South,4
2015,Corangamite,Elingamite,1
2015,Corangamite,Elingamite North,5
2015,Corangamite,Foxhow,1
2015,Corangamite,Garvoc,2
2015,Corangamite,Gellibrand Lower,1
2015,Corangamite,Glenormiston South,4
2015,Corangamite,Gnotuk,2
2015,Corangamite,Heytesbury Lower,1
2015,Corangamite,Jancourt,2
2015,Corangamite,Jancourt East,1
2015,Corangamite,Kariah,1
2015,Corangamite,Kennedys Creek,1
2015,Corangamite,Kolora,8
2015,Corangamite,Leslie Manor,1
2015,Corangamite,Lismore,20
2015,Corangamite,Mingay,2
2015,Corangamite,Naroghid,4
2015,Corangamite,Noorat,5
2015,Corangamite,Peterborough,3
2015,Corangamite,Pomborneit,5
2015,Corangamite,Pomborneit East,4
2015,Corangamite,Pomborneit North,1
2015,Corangamite,Port Campbell,16
2015,Corangamite,Princetown,7
2015,Corangamite,Scotts Creek,5
2015,Corangamite,Simpson,13
2015,Corangamite,Skibo,1
2015,Corangamite,Skipton,7
2015,Corangamite,South Purrumbete,3
2015,Corangamite,Stonyford,1
2015,Corangamite,Terang,144
2015,Corangamite,Tesbury,4
2015,Corangamite,Timboon,54
2015,Corangamite,Waarre,1
2015,Corangamite,Weerite,5
2015,Darebin,Alphington,202
2015,Darebin,Bundoora,488
2015,Darebin,Fairfield,320
2015,Darebin,Kingsbury,320
2015,Darebin,Macleod,75
2015,Darebin,Northcote,2042
2015,Darebin,Preston,6214
2015,Darebin,Reservoir,4310
2015,Darebin,Thornbury,1368
2015,East Gippsland,Anglers Rest,8
2015,East Gippsland,Bairnsdale,1613
2015,East Gippsland,Bemm River,4
2015,East Gippsland,Benambra,14
2015,East Gippsland,Bendoc,3
2015,East Gippsland,Bengworden,1
2015,East Gippsland,Bete Bolong,1
2015,East Gippsland,Bete Bolong North,1
2015,East Gippsland,Bruthen,44
2015,East Gippsland,Buchan,24
2015,East Gippsland,Buchan South,4
2015,East Gippsland,Bullumwaal,1
2015,East Gippsland,Cabbage Tree Creek,2
2015,East Gippsland,Calulu,4
2015,East Gippsland,Cann River,46
2015,East Gippsland,Cape Conran,2
2015,East Gippsland,Cassilis,4
2015,East Gippsland,Clifton Creek,4
2015,East Gippsland,Club Terrace,4
2015,East Gippsland,Cobbannah,1
2015,East Gippsland,Cobungra,4
2015,East Gippsland,Combienbar,4
2015,East Gippsland,Corringle,1
2015,East Gippsland,Dartmouth,1
2015,East Gippsland,Eagle Point,31
2015,East Gippsland,East Bairnsdale,238
2015,East Gippsland,Eastwood,95
2015,East Gippsland,Ellaswood,2
2015,East Gippsland,Ensay,5
2015,East Gippsland,Fernbank,25
2015,East Gippsland,Flaggy Creek,1
2015,East Gippsland,Forge Creek,16
2015,East Gippsland,Genoa,9
2015,East Gippsland,Glen Valley,2
2015,East Gippsland,Glenaladale,8
2015,East Gippsland,Goon Nure,3
2015,East Gippsland,Goongerah,4
2015,East Gippsland,Granite Rock,4
2015,East Gippsland,Hillside,5
2015,East Gippsland,Jarrahmond,4
2015,East Gippsland,Johnsonville,7
2015,East Gippsland,Kalimna,35
2015,East Gippsland,Kalimna West,9
2015,East Gippsland,Lake Bunga,19
2015,East Gippsland,Lake Tyers,37
2015,East Gippsland,Lake Tyers Beach,50
2015,East Gippsland,Lakes Entrance,774
2015,East Gippsland,Lindenow,15
2015,East Gippsland,Lindenow South,10
2015,East Gippsland,Lucknow,122
2015,East Gippsland,Mallacoota,37
2015,East Gippsland,Manorina,2
2015,East Gippsland,Marlo,27
2015,East Gippsland,Metung,47
2015,East Gippsland,Mossiface,24
2015,East Gippsland,Mount Taylor,2
2015,East Gippsland,Murrindal,1
2015,East Gippsland,Newlands Arm,17
2015,East Gippsland,Newmerella,19
2015,East Gippsland,Nicholson,35
2015,East Gippsland,Noorinbee,2
2015,East Gippsland,Noorinbee North,1
2015,East Gippsland,Nowa Nowa,8
2015,East Gippsland,Nungurner,4
2015,East Gippsland,Nunniong,4
2015,East Gippsland,Ocean Grange,1
2015,East Gippsland,Omeo,23
2015,East Gippsland,Orbost,288
2015,East Gippsland,Paynesville,144
2015,East Gippsland,Raymond Island,6
2015,East Gippsland,Reedy Flat,1
2015,East Gippsland,Sarsfield,18
2015,East Gippsland,Simpsons Creek,1
2015,East Gippsland,Swan Reach,35
2015,East Gippsland,Swifts Creek,15
2015,East Gippsland,Tambo Crossing,1
2015,East Gippsland,Tambo Upper,7
2015,East Gippsland,Tamboon,1
2015,East Gippsland,Tongio,5
2015,East Gippsland,Toorloo Arm,8
2015,East Gippsland,Tostaree,5
2015,East Gippsland,Tubbut,1
2015,East Gippsland,Wairewa,11
2015,East Gippsland,Walpa,1
2015,East Gippsland,Waterholes,1
2015,East Gippsland,Waygara,1
2015,East Gippsland,Wiseleigh,2
2015,East Gippsland,Wombat Creek,1
2015,East Gippsland,Wuk Wuk,1
2015,East Gippsland,Wulgulmerang East,1
2015,East Gippsland,Wy Yung,59
2015,Frankston,Carrum Downs,1734
2015,Frankston,Frankston,7888
2015,Frankston,Frankston North,941
2015,Frankston,Frankston South,682
2015,Frankston,Langwarrin,983
2015,Frankston,Langwarrin South,50
2015,Frankston,Sandhurst,143
2015,Frankston,Seaford,1994
2015,Frankston,Skye,410
2015,Gannawarra,Benjeroop,6
2015,Gannawarra,Cohuna,117
2015,Gannawarra,Dingwall,19
2015,Gannawarra,Fairley,1
2015,Gannawarra,Gannawarra,2
2015,Gannawarra,Gonn Crossing,1
2015,Gannawarra,Horfield,6
2015,Gannawarra,Keely,1
2015,Gannawarra,Kerang,292
2015,Gannawarra,Koondrook,45
2015,Gannawarra,Koroop,1
2015,Gannawarra,Lake Charm,5
2015,Gannawarra,Lake Meran,3
2015,Gannawarra,Lalbert,1
2015,Gannawarra,Leitchville,25
2015,Gannawarra,Macorna North,2
2015,Gannawarra,Milnes Bridge,2
2015,Gannawarra,Murrabit,20
2015,Gannawarra,Murrabit West,2
2015,Gannawarra,Myall,7
2015,Gannawarra,Mystic Park,5
2015,Gannawarra,Quambatook,6
2015,Gannawarra,Reedy Lake,11
2015,Gannawarra,Teal Point,1
2015,Gannawarra,Tragowel,5
2015,Gannawarra,Wandella,1
2015,Glen Eira,Bentleigh,805
2015,Glen Eira,Bentleigh East,1034
2015,Glen Eira,Brighton East,3
2015,Glen Eira,Carnegie,839
2015,Glen Eira,Caulfield,380
2015,Glen Eira,Caulfield East,276
2015,Glen Eira,Caulfield North,663
2015,Glen Eira,Caulfield South,430
2015,Glen Eira,Elsternwick,652
2015,Glen Eira,Gardenvale,40
2015,Glen Eira,Glen Huntly,264
2015,Glen Eira,McKinnon,215
2015,Glen Eira,Murrumbeena,449
2015,Glen Eira,Ormond,276
2015,Glen Eira,St Kilda East,162
2015,Glenelg,Allestree,3
2015,Glenelg,Bahgallah,1
2015,Glenelg,Bolwarra,7
2015,Glenelg,Breakaway Creek,2
2015,Glenelg,Brimboal,1
2015,Glenelg,Cape Bridgewater,6
2015,Glenelg,Cashmore,6
2015,Glenelg,Casterton,58
2015,Glenelg,Condah,3
2015,Glenelg,Dartmoor,4
2015,Glenelg,Digby,5
2015,Glenelg,Drumborg,6
2015,Glenelg,Dutton Way,5
2015,Glenelg,Gorae,1
2015,Glenelg,Gorae West,9
2015,Glenelg,Grassdale,7
2015,Glenelg,Greenwald,4
2015,Glenelg,Heathmere,9
2015,Glenelg,Heywood,55
2015,Glenelg,Hotspur,2
2015,Glenelg,Killara,1
2015,Glenelg,Lake Mundi,3
2015,Glenelg,Merino,22
2015,Glenelg,Milltown,1
2015,Glenelg,Mumbannar,5
2015,Glenelg,Myamyn,4
2015,Glenelg,Narrawong,21
2015,Glenelg,Nelson,7
2015,Glenelg,Portland,1258
2015,Glenelg,Portland North,23
2015,Glenelg,Portland West,26
2015,Glenelg,Sandford,7
2015,Glenelg,Strathdownie,5
2015,Glenelg,Tyrendarra,2
2015,Glenelg,Wallacedale,2
2015,Glenelg,Wando Vale,1
2015,Glenelg,Winnap,1
2015,Golden Plains,Anakie,3
2015,Golden Plains,Bamganie,3
2015,Golden Plains,Bannockburn,167
2015,Golden Plains,Barunah Park,1
2015,Golden Plains,Batesford,4
2015,Golden Plains,Berringa,6
2015,Golden Plains,Cambrian Hill,3
2015,Golden Plains,Cape Clear,6
2015,Golden Plains,Corindhap,2
2015,Golden Plains,Dereel,17
2015,Golden Plains,Durdidwarrah,9
2015,Golden Plains,Enfield,29
2015,Golden Plains,Garibaldi,2
2015,Golden Plains,Gheringhap,10
2015,Golden Plains,Grenville,8
2015,Golden Plains,Haddon,24
2015,Golden Plains,Happy Valley,4
2015,Golden Plains,Illabarook,3
2015,Golden Plains,Inverleigh,25
2015,Golden Plains,Lethbridge,13
2015,Golden Plains,Linton,13
2015,Golden Plains,Maude,4
2015,Golden Plains,Meredith,71
2015,Golden Plains,Mount Mercer,13
2015,Golden Plains,Murgheboluc,5
2015,Golden Plains,Napoleons,11
2015,Golden Plains,Nintingbool,10
2015,Golden Plains,Pitfield,3
2015,Golden Plains,Rokewood,25
2015,Golden Plains,Rokewood Junction,3
2015,Golden Plains,Ross Creek,33
2015,Golden Plains,Russells Bridge,1
2015,Golden Plains,Scarsdale,27
2015,Golden Plains,She Oaks,2
2015,Golden Plains,Shelford,18
2015,Golden Plains,Smythes Creek,10
2015,Golden Plains,Smythesdale,38
2015,Golden Plains,Springdallah,1
2015,Golden Plains,Staffordshire Reef,1
2015,Golden Plains,Steiglitz,9
2015,Golden Plains,Stonehaven,5
2015,Golden Plains,Sutherlands Creek,7
2015,Golden Plains,Teesdale,16
2015,Golden Plains,Wallinduc,1
2015,Golden Plains,Werneth,4
2015,Golden Plains,Wingeel,2
2015,Greater Bendigo,Argyle,2
2015,Greater Bendigo,Ascot,42
2015,Greater Bendigo,Avonmore,4
2015,Greater Bendigo,Axe Creek,26
2015,Greater Bendigo,Axedale,23
2015,Greater Bendigo,Bagshot,2
2015,Greater Bendigo,Bagshot North,2
2015,Greater Bendigo,Barnadown,1
2015,Greater Bendigo,Bendigo,2545
2015,Greater Bendigo,Big Hill,9
2015,Greater Bendigo,California Gully,395
2015,Greater Bendigo,Costerfield,27
2015,Greater Bendigo,Derrinal,3
2015,Greater Bendigo,Drummartin,2
2015,Greater Bendigo,Eaglehawk,501
2015,Greater Bendigo,Eaglehawk North,1
2015,Greater Bendigo,East Bendigo,160
2015,Greater Bendigo,Elmore,79
2015,Greater Bendigo,Emu Creek,9
2015,Greater Bendigo,Eppalock,11
2015,Greater Bendigo,Epsom,225
2015,Greater Bendigo,Flora Hill,227
2015,Greater Bendigo,Fosterville,3
2015,Greater Bendigo,Golden Gully,20
2015,Greater Bendigo,Golden Square,626
2015,Greater Bendigo,Goornong,13
2015,Greater Bendigo,Harcourt North,2
2015,Greater Bendigo,Heathcote,204
2015,Greater Bendigo,Huntly,89
2015,Greater Bendigo,Huntly North,10
2015,Greater Bendigo,Ironbark,85
2015,Greater Bendigo,Jackass Flat,74
2015,Greater Bendigo,Junortoun,36
2015,Greater Bendigo,Kamarooka,2
2015,Greater Bendigo,Kangaroo Flat,799
2015,Greater Bendigo,Kennington,287
2015,Greater Bendigo,Kimbolton,7
2015,Greater Bendigo,Knowsley,15
2015,Greater Bendigo,Ladys Pass,3
2015,Greater Bendigo,Leichardt,1
2015,Greater Bendigo,Lockwood,29
2015,Greater Bendigo,Lockwood South,20
2015,Greater Bendigo,Long Gully,421
2015,Greater Bendigo,Longlea,14
2015,Greater Bendigo,Maiden Gully,78
2015,Greater Bendigo,Mandurang,6
2015,Greater Bendigo,Marong,34
2015,Greater Bendigo,Mia Mia,2
2015,Greater Bendigo,Mount Camel,4
2015,Greater Bendigo,Myers Flat,20
2015,Greater Bendigo,Neilborough,12
2015,Greater Bendigo,North Bendigo,262
2015,Greater Bendigo,Quarry Hill,104
2015,Greater Bendigo,Ravenswood,33
2015,Greater Bendigo,Raywood,4
2015,Greater Bendigo,Redcastle,3
2015,Greater Bendigo,Redesdale,10
2015,Greater Bendigo,Sailors Gully,39
2015,Greater Bendigo,Sebastian,3
2015,Greater Bendigo,Sedgwick,12
2015,Greater Bendigo,Shelbourne,8
2015,Greater Bendigo,Spring Gully,103
2015,Greater Bendigo,Strathdale,245
2015,Greater Bendigo,Strathfieldsaye,106
2015,Greater Bendigo,Toolleen,1
2015,Greater Bendigo,Wellsford,14
2015,Greater Bendigo,West Bendigo,31
2015,Greater Bendigo,Whipstick,4
2015,Greater Bendigo,White Hills,178
2015,Greater Bendigo,Wilsons Hill,1
2015,Greater Bendigo,Woodvale,38
2015,Greater Dandenong,Bangholme,58
2015,Greater Dandenong,Dandenong,8592
2015,Greater Dandenong,Dandenong North,1586
2015,Greater Dandenong,Dandenong South,1805
2015,Greater Dandenong,Keysborough,1480
2015,Greater Dandenong,Lyndhurst,53
2015,Greater Dandenong,Noble Park,2561
2015,Greater Dandenong,Noble Park North,714
2015,Greater Dandenong,Springvale,2025
2015,Greater Dandenong,Springvale South,608
2015,Greater Geelong,Anakie,31
2015,Greater Geelong,Armstrong Creek,72
2015,Greater Geelong,Avalon,26
2015,Greater Geelong,Balliang,16
2015,Greater Geelong,Barwon Heads,172
2015,Greater Geelong,Batesford,11
2015,Greater Geelong,Bell Park,377
2015,Greater Geelong,Bell Post Hill,252
2015,Greater Geelong,Bellarine,8
2015,Greater Geelong,Belmont,1168
2015,Greater Geelong,Breakwater,163
2015,Greater Geelong,Breamlea,3
2015,Greater Geelong,Ceres,22
2015,Greater Geelong,Charlemont,13
2015,Greater Geelong,Clifton Springs,176
2015,Greater Geelong,Connewarre,16
2015,Greater Geelong,Corio,2486
2015,Greater Geelong,Curlewis,54
2015,Greater Geelong,Drumcondra,84
2015,Greater Geelong,Drysdale,164
2015,Greater Geelong,East Geelong,303
2015,Greater Geelong,Fyansford,56
2015,Greater Geelong,Geelong,3245
2015,Greater Geelong,Geelong West,1783
2015,Greater Geelong,Grovedale,858
2015,Greater Geelong,Hamlyn Heights,281
2015,Greater Geelong,Herne Hill,182
2015,Greater Geelong,Highton,606
2015,Greater Geelong,Indented Head,36
2015,Greater Geelong,Lara,699
2015,Greater Geelong,Leopold,365
2015,Greater Geelong,Little River,31
2015,Greater Geelong,Lovely Banks,142
2015,Greater Geelong,Manifold Heights,125
2015,Greater Geelong,Mannerim,8
2015,Greater Geelong,Marcus Hill,8
2015,Greater Geelong,Marshall,85
2015,Greater Geelong,Moolap,183
2015,Greater Geelong,Moorabool,9
2015,Greater Geelong,Mount Duneed,59
2015,Greater Geelong,Newcomb,474
2015,Greater Geelong,Newtown,739
2015,Greater Geelong,Norlane,2099
2015,Greater Geelong,North Geelong,495
2015,Greater Geelong,North Shore,112
2015,Greater Geelong,Ocean Grove,495
2015,Greater Geelong,Point Lonsdale,18
2015,Greater Geelong,Point Wilson,14
2015,Greater Geelong,Portarlington,175
2015,Greater Geelong,Rippleside,83
2015,Greater Geelong,South Geelong,305
2015,Greater Geelong,St Albans Park,203
2015,Greater Geelong,St Leonards,182
2015,Greater Geelong,Staughton Vale,4
2015,Greater Geelong,Swan Bay,2
2015,Greater Geelong,Thomson,243
2015,Greater Geelong,Wallington,51
2015,Greater Geelong,Wandana Heights,46
2015,Greater Geelong,Waurn Ponds,231
2015,Greater Geelong,Whittington,499
2015,Greater Shepparton,Arcadia,11
2015,Greater Shepparton,Ardmona,48
2015,Greater Shepparton,Bunbartha,20
2015,Greater Shepparton,Byrneside,3
2015,Greater Shepparton,Caniambo,4
2015,Greater Shepparton,Congupna,25
2015,Greater Shepparton,Cooma,1
2015,Greater Shepparton,Coomboona,1
2015,Greater Shepparton,Cosgrove,7
2015,Greater Shepparton,Cosgrove South,5
2015,Greater Shepparton,Dhurringile,7
2015,Greater Shepparton,Dookie,8
2015,Greater Shepparton,Gillieston,2
2015,Greater Shepparton,Girgarre East,4
2015,Greater Shepparton,Gowangardie,1
2015,Greater Shepparton,Grahamvale,38
2015,Greater Shepparton,Harston,3
2015,Greater Shepparton,Karramomus,3
2015,Greater Shepparton,Katandra West,16
2015,Greater Shepparton,Kialla,412
2015,Greater Shepparton,Kialla East,1
2015,Greater Shepparton,Kialla West,20
2015,Greater Shepparton,Kyabram,3
2015,Greater Shepparton,Kyabram South,6
2015,Greater Shepparton,Lancaster,2
2015,Greater Shepparton,Lemnos,10
2015,Greater Shepparton,Major Plains,3
2015,Greater Shepparton,Marungi,5
2015,Greater Shepparton,Merrigum,23
2015,Greater Shepparton,Mooroopna,1118
2015,Greater Shepparton,Mooroopna North,28
2015,Greater Shepparton,Mount Major,1
2015,Greater Shepparton,Murchison,57
2015,Greater Shepparton,Murchison East,20
2015,Greater Shepparton,Murchison North,6
2015,Greater Shepparton,Nalinga,3
2015,Greater Shepparton,Orrvale,53
2015,Greater Shepparton,Pine Lodge,7
2015,Greater Shepparton,Shepparton,5160
2015,Greater Shepparton,Shepparton East,70
2015,Greater Shepparton,Shepparton North,62
2015,Greater Shepparton,Tallygaroopna,9
2015,Greater Shepparton,Tatura,268
