Year,Suburb/Town Name,Offence Count
2012,Kolora,52.0
2012,Kongwak,1.0
2012,Koo Wee Rup,193.0
2012,Koondrook,13.0
2012,Koonoomoo,36.0
2012,Koonwarra,5.0
2012,Koorlong,14.0
2012,Koornalla,3.0
2012,Kooroocheang,3.0
2012,Koorooman,3.0
2012,Kooyong,73.0
2012,Korobeit,1.0
2012,Koroit,107.0
2012,Korong Vale,14.0
2012,Korumburra,240.0
2012,Korweinguboora,8.0
2012,Kotta,5.0
2012,Kotupna,6.0
2012,Koyuga,14.0
2012,Krowera,6.0
2012,Kurting,2.0
2012,Kurunjang,431.0
2012,Kyabram,338.0
2012,Kyabram South,7.0
2012,Kyneton,513.0
2012,Kyvalley,3.0
2012,Laanecoorie,13.0
2012,Laang,2.0
2012,Labertouche,7.0
2012,Laceby,1.0
2012,Ladys Pass,1.0
2012,Laen East,1.0
2012,Laharum,3.0
2012,Lake Boga,35.0
2012,Lake Bolac,30.0
2012,Lake Bunga,10.0
2012,Lake Charm,15.0
2012,Lake Fyans,5.0
2012,Lake Gardens,39.0
2012,Lake Goldsmith,5.0
2012,Lake Lonsdale,1.0
2012,Lake Rowan,1.0
2012,Lake Tyers,31.0
2012,Lake Tyers Beach,10.0
2012,Lake Wendouree,211.0
2012,Lakes Entrance,759.0
2012,Lal Lal,16.0
2012,Lalbert,1.0
2012,Lalor,1457.0
2012,Lamplough,5.0
2012,Lancaster,9.0
2012,Lance Creek,4.0
2012,Lancefield,68.0
2012,Landsborough,11.0
2012,Lang Lang,76.0
2012,Lang Lang East,3.0
2012,Langkoop,1.0
2012,Langley,2.0
2012,Langsborough,4.0
2012,Langwarrin,997.0
2012,Langwarrin South,32.0
2012,Lara,626.0
2012,Lardner,3.0
2012,Larpent,4.0
2012,Lascelles,1.0
2012,Launching Place,54.0
2012,Lauriston,5.0
2012,Lavers Hill,3.0
2012,Laverton,820.0
2012,Laverton North,550.0
2012,Lawloit,12.0
2012,Learmonth,14.0
2012,Leichardt,1.0
2012,Leigh Creek,2.0
2012,Leitchville,16.0
2012,Lemnos,19.0
2012,Leneva,13.0
2012,Leonards Hill,1.0
2012,Leongatha,388.0
2012,Leongatha South,5.0
2012,Leopold,364.0
2012,Lethbridge,12.0
2012,Lexton,16.0
2012,Licola,8.0
2012,Licola North,1.0
2012,Lillicur,2.0
2012,Lillimur,6.0
2012,Lilliput,1.0
2012,Lilydale,1300.0
2012,Lima South,3.0
2012,Lindenow,6.0
2012,Lindsay Point,2.0
2012,Linga,1.0
2012,Linton,11.0
2012,Lismore,15.0
2012,Little Hampton,12.0
2012,Little River,70.0
2012,Llanelly,4.0
2012,Llowalong,1.0
2012,Loch,44.0
2012,Loch Sport,81.0
2012,Lockington,20.0
2012,Locksley,9.0
2012,Lockwood,16.0
2012,Lockwood South,3.0
2012,Logan,2.0
2012,Londrigan,2.0
2012,Long Forest,5.0
2012,Long Gully,352.0
2012,Longford,26.0
2012,Longlea,104.0
2012,Longwarry,109.0
2012,Longwarry North,9.0
2012,Longwood,7.0
2012,Longwood East,5.0
2012,Lorne,197.0
2012,Lorquon,1.0
2012,Lovely Banks,121.0
2012,Lower Moira,5.0
2012,Lower Norton,5.0
2012,Lower Plenty,134.0
2012,Lucas,4.0
2012,Lucknow,45.0
2012,Lurg,1.0
2012,Lynbrook,290.0
2012,Lyndhurst,169.0
2012,Lyons,2.0
2012,Lyonville,7.0
2012,Lysterfield,222.0
2012,Lysterfield South,29.0
2012,Macarthur,12.0
2012,Macclesfield,9.0
2012,Macedon,56.0
2012,Macks Creek,2.0
2012,Macleod,389.0
2012,Macorna,1.0
2012,Macorna North,1.0
2012,Macs Cove,4.0
2012,Maddingley,134.0
2012,Maffra,311.0
2012,Maffra West Upper,3.0
2012,Magpie,7.0
2012,Maiden Gully,87.0
2012,Maidstone,631.0
2012,Mailors Flat,2.0
2012,Main Lead,1.0
2012,Main Ridge,10.0
2012,Maindample,3.0
2012,Majorca,8.0
2012,Maldon,63.0
2012,Mallacoota,60.0
2012,Malmsbury,35.0
2012,Malvern,678.0
2012,Malvern East,1705.0
2012,Mambourin,8.0
2012,Manangatang,31.0
2012,Mandurang,9.0
2012,Mandurang South,1.0
2012,Mangalore,18.0
2012,Manifold Heights,124.0
2012,Mannerim,2.0
2012,Mannibadar,1.0
2012,Manns Beach,4.0
2012,Mansfield,179.0
2012,Maramingo Creek,1.0
2012,Marcus Hill,8.0
2012,Marengo,3.0
2012,Maribyrnong,1566.0
2012,Marionvale,3.0
2012,Markwood,20.0
2012,Marlo,12.0
2012,Marnoo,2.0
2012,Marong,33.0
2012,Maroona,1.0
2012,Marshall,58.0
2012,Maryborough,758.0
2012,Maryknoll,6.0
2012,Marysville,25.0
2012,Maryvale,3.0
2012,Matlock,1.0
2012,Maude,8.0
2012,McCrae,78.0
2012,McIntyre,2.0
2012,McKenzie Creek,3.0
2012,McKenzie Hill,3.0
2012,McKinnon,204.0
2012,McLoughlins Beach,5.0
2012,McMahons Creek,6.0
2012,McMillans,1.0
2012,Meadow Creek,5.0
2012,Meadow Heights,1058.0
2012,Meeniyan,13.0
2012,Meerlieu,3.0
2012,Melbourne,22879.0
2012,Melbourne Airport,566.0
2012,Melton,1645.0
2012,Melton South,1023.0
2012,Melton West,1096.0
2012,Mena Park,4.0
2012,Mentone,752.0
2012,Menzies Creek,19.0
2012,Mepunga,26.0
2012,Mepunga East,4.0
2012,Mepunga West,1.0
2012,Merbein,257.0
2012,Merbein South,12.0
2012,Merbein West,8.0
2012,Meredith,62.0
2012,Merino,27.0
2012,Mernda,697.0
2012,Merriang,2.0
2012,Merricks,3.0
2012,Merricks Beach,5.0
2012,Merricks North,6.0
2012,Merrigum,27.0
2012,Merrijig,12.0
2012,Merrimu,6.0
2012,Merrinee,1.0
2012,Merton,2.0
2012,Metcalfe,1.0
2012,Metcalfe East,1.0
2012,Metung,29.0
2012,Mia Mia,7.0
2012,Mickleham,152.0
2012,Middle Creek,3.0
2012,Middle Park,177.0
2012,Middle Tarwin,1.0
2012,Miepoll,1.0
2012,Milawa,3.0
2012,Mildura,4214.0
2012,Mill Park,1871.0
2012,Millbrook,6.0
2012,Millgrove,55.0
2012,Milloo,1.0
2012,Milltown,16.0
2012,Mincha,4.0
2012,Mincha West,1.0
2012,Miners Rest,75.0
2012,Minhamite,1.0
2012,Minimay,1.0
2012,Minjah,5.0
2012,Minyip,9.0
2012,Miram,2.0
2012,Mirboo,4.0
2012,Mirboo North,99.0
2012,Mitcham,933.0
2012,Mitchell Park,44.0
2012,Mitchellstown,8.0
2012,Mitiamo,18.0
2012,Mitre,3.0
2012,Mitta Mitta,4.0
2012,Modella,1.0
2012,Modewarre,4.0
2012,Moe,1870.0
2012,Moe South,4.0
2012,Moggs Creek,8.0
2012,Molesworth,15.0
2012,Moliagul,8.0
2012,Mollongghip,4.0
2012,Mologa,1.0
2012,Monbulk,133.0
2012,Monegeetta,9.0
2012,Mont Albert,169.0
2012,Mont Albert North,75.0
2012,Montgomery,2.0
2012,Montmorency,281.0
2012,Montrose,244.0
2012,Moolap,216.0
2012,Moonambel,7.0
2012,Moondarra,8.0
2012,Moonee Ponds,1427.0
2012,Moora,7.0
2012,Moorabbin,1179.0
2012,Moorabbin Airport,26.0
2012,Moorabool,8.0
2012,Mooralla,1.0
2012,Moorilim,1.0
2012,Moorngag,1.0
2012,Moorooduc,54.0
2012,Mooroolbark,939.0
2012,Mooroopna,772.0
2012,Mooroopna North,33.0
2012,Moranding,1.0
2012,Mordialloc,723.0
2012,Moriac,14.0
2012,Mornington,1791.0
2012,Mortlake,99.0
2012,Morton Plains,2.0
2012,Morwell,3266.0
2012,Mount Alfred,13.0
2012,Mount Beauty,20.0
2012,Mount Buffalo,2.0
2012,Mount Burnett,5.0
2012,Mount Bute,17.0
2012,Mount Camel,6.0
2012,Mount Cameron,1.0
2012,Mount Clear,167.0
2012,Mount Cole,2.0
2012,Mount Cottrell,34.0
2012,Mount Dandenong,50.0
2012,Mount Doran,2.0
2012,Mount Duneed,57.0
2012,Mount Egerton,4.0
2012,Mount Eliza,501.0
2012,Mount Emu,1.0
2012,Mount Evelyn,284.0
2012,Mount Franklin,2.0
2012,Mount Helen,49.0
2012,Mount Lonarch,1.0
2012,Mount Macedon,16.0
2012,Mount Martha,430.0
2012,Mount Mercer,8.0
2012,Mount Moriac,19.0
2012,Mount Pleasant,159.0
2012,Mount Rowan,5.0
2012,Mount Taylor,9.0
2012,Mount Toolebewong,4.0
2012,Mount Wallace,8.0
2012,Mount Waverley,1669.0
2012,Moyhu,5.0
2012,Moyston,17.0
2012,Muckatah,4.0
2012,Muckleford,7.0
2012,Mulgrave,919.0
2012,Mumbannar,6.0
2012,Mundoona,2.0
2012,Munro,1.0
2012,Murchison,52.0
2012,Murchison East,10.0
2012,Murchison North,5.0
2012,Murgheboluc,5.0
2012,Murphys Creek,6.0
2012,Murra Warra,1.0
2012,Murrabit,3.0
2012,Murrawee,1.0
2012,Murraydale,3.0
2012,Murrayville,12.0
2012,Murrindindi,7.0
2012,Murroon,5.0
2012,Murrumbeena,259.0
2012,Murtoa,34.0
2012,Musk,3.0
2012,Musk Vale,4.0
2012,Myall,2.0
2012,Myamyn,1.0
2012,Myers Flat,8.0
2012,Myrniong,10.0
2012,Myrrhee,3.0
2012,Myrtlebank,3.0
2012,Myrtleford,193.0
2012,Mysia,3.0
2012,Mystic Park,13.0
2012,Mywee,1.0
2012,Nagambie,107.0
2012,Nalangil,1.0
2012,Nambrok,9.0
2012,Nangana,2.0
2012,Nangeela,1.0
2012,Nangiloc,16.0
2012,Nanneella,10.0
2012,Napoleons,10.0
2012,Nar Nar Goon,39.0
2012,Nar Nar Goon North,11.0
2012,Narbethong,30.0
2012,Nareen,2.0
2012,Nareewillock,1.0
2012,Nariel Valley,1.0
2012,Naringal,1.0
2012,Naroghid,2.0
2012,Narracan,6.0
2012,Narraport,1.0
2012,Narrawong,42.0
2012,Narre Warren,2515.0
2012,Narre Warren East,14.0
2012,Narre Warren North,284.0
2012,Narre Warren South,908.0
2012,Nathalia,70.0
2012,Natimuk,27.0
2012,Natte Yallock,5.0
2012,Navarre,2.0
2012,Navigators,4.0
2012,Nayook,4.0
2012,Neds Corner,1.0
2012,Neerim,3.0
2012,Neerim East,4.0
2012,Neerim Junction,1.0
2012,Neerim North,1.0
2012,Neerim South,54.0
2012,Neilborough,21.0
2012,Nelson,22.0
2012,Nerrena,1.0
2012,Nerrin Nerrin,2.0
2012,Nerrina,56.0
2012,Nerring,2.0
2012,Netherby,3.0
2012,New Gisborne,69.0
2012,Newborough,564.0
2012,Newbridge,7.0
2012,Newcomb,405.0
2012,Newfield,4.0
2012,Newham,11.0
2012,Newhaven,30.0
2012,Newington,103.0
2012,Newlands Arm,6.0
2012,Newlyn,5.0
2012,Newlyn North,2.0
2012,Newmerella,12.0
2012,Newport,842.0
2012,Newry,16.0
2012,Newstead,34.0
2012,Newtown,474.0
2012,Nhill,75.0
2012,Nichols Point,38.0
2012,Nicholson,18.0
2012,Niddrie,353.0
2012,Nilma,13.0
2012,Nilma North,33.0
2012,Nirranda,2.0
2012,Nirranda South,2.0
2012,Noble Park,2006.0
2012,Noble Park North,454.0
2012,Noojee,23.0
2012,Noorat,38.0
2012,Noorinbee,3.0
2012,Noorinbee North,3.0
2012,Noradjuha,1.0
2012,Norlane,1425.0
2012,North Bendigo,291.0
2012,North Blackwood,2.0
2012,North Geelong,443.0
2012,North Melbourne,1398.0
2012,North Shore,121.0
2012,North Wangaratta,22.0
2012,North Warrandyte,34.0
2012,North Wonthaggi,138.0
2012,Northcote,1667.0
2012,Northwood,13.0
2012,Norval,3.0
2012,Notting Hill,143.0
2012,Nowa Nowa,11.0
2012,Nug Nug,3.0
2012,Nulla Vale,2.0
2012,Nullawarre,3.0
2012,Nullawarre North,1.0
2012,Nullawil,3.0
2012,Numurkah,167.0
2012,Nunawading,530.0
2012,Nungurner,7.0
2012,Nunniong,2.0
2012,Nurcoung,1.0
2012,Nutfield,31.0
2012,Nyah,3.0
2012,Nyah West,37.0
2012,Nyora,23.0
2012,Nyrraby,1.0
2012,Oak Park,235.0
2012,Oaklands Junction,10.0
2012,Oakleigh,938.0
2012,Oakleigh East,199.0
2012,Oakleigh South,477.0
2012,Ocean Grove,409.0
2012,Officer,312.0
2012,Officer South,11.0
2012,Olinda,73.0
2012,Ombersley,2.0
2012,Omeo,23.0
2012,Ondit,1.0
2012,Orbost,235.0
2012,Orford,2.0
2012,Ormond,370.0
2012,Orrvale,40.0
2012,Outtrim,3.0
2012,Ouyen,77.0
2012,Ovens,6.0
2012,Oxley,5.0
2012,Painswick,1.0
2012,Pakenham,3032.0
2012,Pakenham South,1.0
2012,Pakenham Upper,52.0
2012,Panmure,14.0
2012,Panton Hill,27.0
2012,Paradise Beach,11.0
2012,Paraparap,2.0
2012,Park Orchards,104.0
2012,Parkdale,476.0
2012,Parkville,1052.0
2012,Parwan,7.0
2012,Pascoe Vale,919.0
2012,Pascoe Vale South,453.0
2012,Pastoria East,4.0
2012,Patho,6.0
2012,Patterson Lakes,318.0
2012,Patyah,1.0
2012,Paynesville,115.0
2012,Pearcedale,126.0
2012,Pearsondale,3.0
2012,Peechelba,3.0
2012,Pennyroyal,2.0
2012,Penshurst,14.0
2012,Pental Island,1.0
2012,Peronne,1.0
2012,Perry Bridge,6.0
2012,Peterborough,14.0
2012,Pheasant Creek,1.0
2012,Piangil,4.0
2012,Picola,6.0
2012,Piedmont,4.0
2012,Piggoreet,2.0
2012,Pimpinio,7.0
2012,Pine Grove,4.0
2012,Pine Lodge,7.0
2012,Pioneer Bay,16.0
2012,Pipers Creek,1.0
2012,Pirron Yallock,5.0
2012,Pitfield,1.0
2012,Plenty,89.0
2012,Plumpton,72.0
2012,Point Cook,1623.0
2012,Point Leo,12.0
2012,Point Lonsdale,79.0
2012,Point Wilson,4.0
2012,Pomborneit,2.0
2012,Pomborneit East,4.0
2012,Pomborneit North,2.0
2012,Pomonal,4.0
2012,Pompapiel,1.0
2012,Poolaijelo,3.0
2012,Pootilla,4.0
2012,Poowong,11.0
2012,Poowong East,6.0
2012,Porcupine Ridge,1.0
2012,Porepunkah,15.0
2012,Port Albert,28.0
2012,Port Campbell,38.0
2012,Port Fairy,190.0
2012,Port Franklin,2.0
2012,Port Melbourne,1590.0
2012,Port Welshpool,23.0
2012,Portarlington,137.0
2012,Portland,944.0
2012,Portland North,14.0
2012,Portland West,6.0
2012,Portsea,74.0
2012,Pound Creek,4.0
2012,Powelltown,2.0
2012,Powlett Plains,2.0
2012,Prahran,1961.0
2012,Prairie,1.0
2012,Preston,4378.0
2012,Princes Hill,111.0
2012,Princetown,8.0
2012,Puckapunyal,20.0
2012,Pura Pura,1.0
2012,Purnim,7.0
2012,Pyalong,28.0
2012,Pyramid Hill,10.0
2012,Quambatook,34.0
2012,Quandong,1.0
2012,Quantong,3.0
2012,Quarry Hill,79.0
2012,Queenscliff,70.0
2012,Raglan,3.0
2012,Rainbow,42.0
2012,Ranceby,3.0
2012,Ravenhall,310.0
2012,Ravenswood,4.0
2012,Ravenswood South,5.0
2012,Rawson,20.0
2012,Raymond Island,4.0
2012,Raywood,8.0
2012,Red Cliffs,393.0
2012,Red Hill,33.0
2012,Red Hill South,19.0
2012,Red Lion,2.0
2012,Redan,351.0
2012,Redbank,6.0
2012,Redcastle,4.0
2012,Redesdale,11.0
2012,Reedy Creek,2.0
2012,Reedy Flat,4.0
2012,Reefton,3.0
2012,Research,60.0
2012,Reservoir,3335.0
2012,Rheola,1.0
2012,Rhyll,13.0
2012,Rhymney,1.0
2012,Rich Avon,4.0
2012,Richmond,3682.0
2012,Richmond Plains,1.0
2012,Riddells Creek,96.0
2012,Riggs Creek,1.0
2012,Ringwood,2642.0
2012,Ringwood East,478.0
2012,Ringwood North,255.0
2012,Ripplebrook,10.0
2012,Rippleside,44.0
2012,Ripponlea,83.0
2012,Riverside,3.0
2012,Riverslea,3.0
2012,Robertsons Beach,13.0
2012,Robinvale,362.0
2012,Rochester,230.0
2012,Rochford,1.0
2012,Rockbank,328.0
2012,Rocklyn,2.0
2012,Rokeby,3.0
2012,Rokewood,5.0
2012,Rokewood Junction,2.0
2012,Romsey,163.0
2012,Rosanna,268.0
2012,Rosebrook,1.0
2012,Rosebud,1174.0
2012,Rosebud West,317.0
2012,Rosedale,136.0
2012,Roslynmead,1.0
2012,Ross Creek,25.0
2012,Rossbridge,1.0
2012,Rowville,1216.0
2012,Roxburgh Park,1061.0
2012,Rubicon,5.0
2012,Ruby,2.0
2012,Ruffy,5.0
2012,Runnymede,1.0
2012,Rupanyup,36.0
2012,Rushworth,115.0
2012,Russells Bridge,2.0
2012,Rutherglen,93.0
2012,Ryanston,4.0
2012,Rye,589.0
2012,Rythdale,1.0
2012,Safety Beach,126.0
2012,Sailors Falls,1.0
2012,Sailors Gully,14.0
2012,Sailors Hill,2.0
2012,Sale,1947.0
2012,Salisbury West,2.0
2012,San Remo,64.0
2012,Sandford,1.0
2012,Sandhurst,62.0
2012,Sandon,5.0
2012,Sandringham,683.0
2012,Sandy Creek,2.0
2012,Sandy Point,7.0
2012,Sarsfield,10.0
2012,Sassafras,22.0
2012,Sawmill Settlement,2.0
2012,Scarsdale,13.0
2012,Scoresby,269.0
2012,Scotsburn,5.0
2012,Scotts Creek,7.0
2012,Sea Lake,49.0
2012,Seabrook,267.0
2012,Seaford,1739.0
2012,Seaholme,100.0
2012,Seaspray,24.0
2012,Seaton,10.0
2012,Seaview,1.0
2012,Sebastian,6.0
2012,Sebastopol,1040.0
2012,Seddon,346.0
2012,Sedgwick,5.0
2012,Selby,51.0
2012,Serpentine,11.0
2012,Serviceton,6.0
2012,Seville,54.0
2012,Seville East,8.0
2012,Seymour,999.0
2012,She Oaks,4.0
2012,Sheep Hills,2.0
2012,Shelbourne,7.0
2012,Shelford,3.0
2012,Shepherds Flat,1.0
2012,Shepparton,4207.0
2012,Shepparton East,56.0
2012,Shepparton North,38.0
2012,Sherbrooke,12.0
2012,Shoreham,35.0
2012,Sidonia,1.0
2012,Silvan,34.0
2012,Silverleaves,5.0
2012,Simpson,19.0
2012,Simpsons Creek,1.0
2012,Simson,1.0
2012,Skenes Creek,2.0
2012,Skibo,2.0
2012,Skinners Flat,1.0
2012,Skipton,12.0
2012,Skye,341.0
2012,Smeaton,5.0
2012,Smiths Beach,26.0
2012,Smiths Gully,2.0
2012,Smythes Creek,21.0
2012,Smythesdale,26.0
2012,Snake Valley,19.0
2012,Soldiers Hill,278.0
2012,Somers,31.0
2012,Somerton,180.0
2012,Somerville,551.0
2012,Sorrento,302.0
2012,South Dudley,34.0
2012,South Geelong,201.0
2012,South Kingsville,123.0
2012,South Melbourne,2076.0
2012,South Morang,1190.0
2012,South Purrumbete,3.0
2012,South Wharf,127.0
2012,South Yarra,2006.0
2012,Southbank,2231.0
2012,Southern Cross,4.0
2012,Spargo Creek,1.0
2012,Speed,2.0
2012,Spotswood,260.0
2012,Spring Gully,67.0
2012,Spring Hill,7.0
2012,Springbank,6.0
2012,Springdallah,7.0
2012,Springfield,3.0
2012,Springhurst,21.0
2012,Springmount,1.0
2012,Springvale,1842.0
2012,Springvale South,638.0
2012,St Albans,3716.0
2012,St Albans Park,198.0
2012,St Andrews,20.0
2012,St Andrews Beach,30.0
2012,St Arnaud,208.0
2012,St Arnaud North,1.0
2012,St Clair,2.0
2012,St Germains,1.0
2012,St Helena,60.0
2012,St Helens Plains,1.0
2012,St James,4.0
2012,St Kilda,4154.0
2012,St Kilda East,479.0
2012,St Kilda West,229.0
2012,St Leonards,96.0
2012,Staffordshire Reef,2.0
2012,Staghorn Flat,4.0
2012,Stanhope,32.0
2012,Stanley,8.0
2012,Staughton Vale,3.0
2012,Stawell,597.0
2012,Steels Creek,5.0
2012,Steiglitz,2.0
2012,Stewarton,3.0
2012,Stockyard Hill,3.0
2012,Stonehaven,7.0
2012,Stoneleigh,1.0
2012,Stony Creek,5.0
2012,Stonyford,2.0
2012,Stradbroke,6.0
2012,Strangways,2.0
2012,Stratford,58.0
2012,Strath Creek,4.0
2012,Strathallan,8.0
2012,Strathbogie,5.0
2012,Strathdale,179.0
2012,Strathdownie,8.0
2012,Strathewen,4.0
2012,Strathfieldsaye,111.0
2012,Strathkellar,1.0
2012,Strathmerton,20.0
2012,Strathmore,361.0
2012,Strathmore Heights,27.0
2012,Streatham,3.0
2012,Strzelecki,4.0
2012,Stuart Mill,1.0
2012,Sugarloaf Creek,5.0
2012,Suggan Buggan,1.0
2012,Summerlands,1.0
2012,Sunbury,1746.0
2012,Sunday Creek,3.0
2012,Sunderland Bay,11.0
2012,Sunset Strip,7.0
2012,Sunshine,3220.0
2012,Sunshine North,1108.0
2012,Sunshine West,1169.0
2012,Surf Beach,20.0
2012,Surrey Hills,415.0
2012,Sutherlands Creek,3.0
2012,Swan Bay,2.0
2012,Swan Hill,1203.0
2012,Swan Marsh,2.0
2012,Swan Reach,30.0
2012,Swanpool,2.0
2012,Swanwater West,1.0
2012,Swifts Creek,15.0
2012,Sydenham,690.0
2012,Tabberabbera,1.0
2012,Tabilk,5.0
2012,Taggerty,12.0
2012,Talbot,14.0
2012,Talgarno,10.0
2012,Tallandoon,1.0
2012,Tallangatta,48.0
2012,Tallangatta South,2.0
2012,Tallangatta Valley,4.0
2012,Tallarook,39.0
2012,Tallygaroopna,9.0
2012,Tambo Crossing,2.0
2012,Tambo Upper,1.0
2012,Tamboon,2.0
2012,Taminick,1.0
2012,Tamleugh North,1.0
2012,Tandarra,2.0
2012,Tangambalanga,23.0
2012,Tanjil,5.0
2012,Tanjil Bren,3.0
2012,Tanjil South,19.0
2012,Tanwood,1.0
2012,Taradale,12.0
2012,Tarilta,3.0
2012,Tarnagulla,5.0
2012,Tarneit,1548.0
2012,Tarnook,2.0
2012,Tarra Valley,1.0
2012,Tarraville,9.0
2012,Tarrawarra,2.0
2012,Tarrawingee,4.0
2012,Tarrington,1.0
2012,Tarwin,2.0
2012,Tarwin Lower,11.0
2012,Tatong,6.0
2012,Tatura,358.0
2012,Tatura East,7.0
2012,Tatyoon,4.0
2012,Tawonga,18.0
2012,Tawonga South,10.0
2012,Taylor Bay,2.0
2012,Taylors Hill,470.0
2012,Taylors Lakes,1390.0
2012,Tecoma,109.0
2012,Teddywaddy,2.0
2012,Teesdale,14.0
2012,Telangatuk East,3.0
2012,Telopea Downs,1.0
2012,Templestowe,320.0
2012,Templestowe Lower,257.0
2012,Tempy,10.0
2012,Tenby Point,4.0
2012,Tennyson,2.0
2012,Terang,199.0
2012,Terip Terip,2.0
2012,Terrick Terrick East,1.0
2012,The Basin,159.0
2012,The Gurdies,8.0
2012,The Heart,9.0
2012,The Honeysuckles,3.0
2012,The Patch,125.0
2012,The Sisters,1.0
2012,Thomastown,2351.0
2012,Thomson,161.0
2012,Thoona,2.0
2012,Thornbury,1180.0
2012,Thornton,17.0
2012,Thorpdale,46.0
2012,Thowgla Valley,19.0
2012,Three Bridges,8.0
2012,Timboon,42.0
2012,Timboon West,3.0
2012,Timmering,4.0
2012,Timor,4.0
2012,Tinamba,15.0
2012,Tinamba West,2.0
2012,Tol Tol,4.0
2012,Tolmie,6.0
2012,Tongala,84.0
2012,Tonimbuk,15.0
2012,Tooan,1.0
2012,Tooborac,20.0
2012,Toolamba,17.0
2012,Toolangi,22.0
2012,Toolern Vale,20.0
2012,Toolleen,5.0
2012,Toolondo,11.0
2012,Toolong,3.0
2012,Toongabbie,19.0
2012,Toora,31.0
2012,Tooradin,81.0
2012,Toorak,918.0
2012,Toorloo Arm,10.0
2012,Tootgarook,351.0
2012,Torquay,511.0
2012,Torrita,1.0
2012,Torrumbarry,8.0
2012,Tostaree,1.0
2012,Tottenham,182.0
2012,Tourello,2.0
2012,Towan,1.0
2012,Tower Hill,3.0
2012,Towong,1.0
2012,Trafalgar,222.0
2012,Trafalgar East,16.0
2012,Trafalgar South,4.0
2012,Traralgon,3097.0
2012,Traralgon East,71.0
2012,Traralgon South,4.0
2012,Travancore,129.0
2012,Trawalla,2.0
2012,Trawool,3.0
2012,Tremont,9.0
2012,Trentham,33.0
2012,Trentham East,9.0
2012,Tresco,15.0
2012,Tresco West,7.0
2012,Trida,11.0
2012,Truganina,682.0
2012,Tubbut,1.0
2012,Tuerong,13.0
2012,Tullamarine,942.0
2012,Tungamah,9.0
2012,Turtons Creek,2.0
2012,Tyaak,5.0
2012,Tyabb,222.0
2012,Tyers,38.0
2012,Tylden,19.0
2012,Tynong,13.0
2012,Tynong North,14.0
2012,Tyntynder,7.0
2012,Tyntynder South,3.0
2012,Tyrendarra,4.0
2012,Ullina,1.0
2012,Ullswater,1.0
2012,Ultima,14.0
2012,Ulupna,2.0
2012,Undera,16.0
2012,Underbool,17.0
2012,Upotipotpon,1.0
2012,Upper Ferntree Gully,223.0
2012,Upper Gundowring,1.0
2012,Upper Lurg,1.0
2012,Upper Plenty,11.0
2012,Upper Ryans Creek,2.0
2012,Upwey,300.0
2012,Valencia Creek,3.0
2012,Vaughan,1.0
2012,Vectis,2.0
2012,Ventnor,89.0
2012,Venus Bay,78.0
2012,Vermont,290.0
2012,Vermont South,280.0
2012,Vervale,2.0
2012,Vesper,4.0
2012,Victoria Valley,4.0
2012,Viewbank,128.0
2012,Violet Town,55.0
2012,Vite Vite,3.0
2012,Waaia,16.0
2012,Waanyarra,1.0
2012,Wahgunyah,47.0
2012,Wahring,2.0
2012,Wail,3.0
2012,Waldara,3.0
2012,Walhalla,2.0
2012,Walkerville,3.0
2012,Wallace,5.0
2012,Wallacedale,2.0
2012,Wallan,563.0
2012,Wallington,37.0
2012,Walmer,6.0
2012,Walpa,2.0
2012,Walpeup,2.0
2012,Walwa,7.0
2012,Wandana Heights,36.0
2012,Wandella,1.0
2012,Wandiligong,7.0
2012,Wandin East,14.0
2012,Wandin North,80.0
2012,Wandong,68.0
2012,Wangandary,3.0
2012,Wangarabell,2.0
2012,Wangaratta,2081.0
2012,Wangaratta South,18.0
2012,Wangoom,6.0
2012,Wannon,1.0
2012,Wantirna,596.0
2012,Wantirna South,1378.0
2012,Waranga Shores,1.0
2012,Warburton,98.0
2012,Wargan,2.0
2012,Warncoort,1.0
2012,Warneet,28.0
2012,Warracknabeal,201.0
2012,Warragul,1130.0
2012,Warragul South,5.0
2012,Warrak,1.0
2012,Warrandyte,132.0
2012,Warrandyte South,10.0
2012,Warranwood,62.0
2012,Warrenbayne,4.0
2012,Warrenheip,55.0
2012,Warrenmang,1.0
2012,Warrion,6.0
2012,Warrnambool,2266.0
2012,Wartook,6.0
2012,Watchem,22.0
2012,Waterford Park,6.0
2012,Waterloo,3.0
2012,Waterways,54.0
2012,Watsonia,425.0
2012,Watsonia North,86.0
2012,Wattle Bank,7.0
2012,Wattle Flat,1.0
2012,Wattle Glen,36.0
2012,Waubra,11.0
2012,Waurn Ponds,134.0
2012,Wedderburn,98.0
2012,Weering,1.0
2012,Wellsford,4.0
2012,Welshmans Reef,2.0
2012,Welshpool,16.0
2012,Wemen,12.0
2012,Wendouree,1460.0
2012,Werneth,6.0
2012,Werona,1.0
2012,Werribee,3881.0
2012,Werribee South,112.0
2012,Werrimull,5.0
2012,Wesburn,32.0
2012,West Bendigo,25.0
2012,West Footscray,789.0
2012,West Melbourne,1803.0
2012,West Wodonga,984.0
2012,Westbury,7.0
2012,Westmeadows,430.0
2012,Westmere,2.0
2012,Wharparilla,6.0
2012,Wheatsheaf,2.0
2012,Wheelers Hill,489.0
2012,Whirily,2.0
2012,White Hills,172.0
2012,Whiteheads Creek,13.0
2012,Whitelaw,2.0
2012,Whitfield,8.0
2012,Whittington,389.0
2012,Whittlesea,309.0
2012,Whorouly,2.0
2012,Whroo,2.0
